1 0.68758 0.70366 0.68105
2 0.67535 0.63926 0.67099
3 0.65191 0.61314 0.64811
4 0.71290 0.69991 0.70762
5 0.68975 0.71326 0.68328
6 0.67335 0.62495 0.67104
7 0.71713 0.72279 0.71017
8 0.68485 0.71569 0.67751
9 0.71895 0.72103 0.71171
10 0.64337 0.58010 0.64037
11 0.71136 0.72319 0.70506
12 0.70740 0.72360 0.70148
13 0.70382 0.72053 0.69837
14 0.69961 0.72087 0.69211
15 0.69873 0.71950 0.69180
16 0.68483 0.69610 0.67867
17 0.68499 0.71352 0.67650
18 0.69528 0.71816 0.68686
19 0.59715 0.52949 0.59507
20 0.65993 0.70133 0.65230
21 0.70234 0.71617 0.69596
22 0.69477 0.71049 0.68713
23 0.69198 0.71148 0.68598
24 0.69879 0.71122 0.69243
25 0.69915 0.70867 0.69252
26 0.69980 0.70516 0.69331
27 0.68901 0.70824 0.68362
28 0.68243 0.69180 0.67549
29 0.69192 0.70417 0.68495
30 0.69099 0.70482 0.68418
31 0.69373 0.70485 0.68725
