1 0.76630 0.75133 0.75977
2 0.77105 0.73588 0.76033
3 0.77994 0.74737 0.76891
4 0.78512 0.74550 0.77130
5 0.78617 0.76754 0.77054
6 0.79560 0.75062 0.77743
7 0.79801 0.76215 0.77780
8 0.80087 0.75795 0.77888
9 0.80287 0.75777 0.77891
10 0.80517 0.74209 0.77792
11 0.81091 0.75925 0.78190
12 0.81036 0.75036 0.77996
13 0.81207 0.76210 0.77960
14 0.81636 0.75584 0.77990
15 0.81507 0.73955 0.77569
16 0.81908 0.74292 0.77796
17 0.82265 0.75299 0.78026
18 0.82349 0.74272 0.78002
19 0.82437 0.74277 0.77625
20 0.82659 0.75433 0.77819
21 0.82990 0.75152 0.77802
22 0.82934 0.73722 0.77555
23 0.83258 0.75157 0.77546
24 0.83433 0.75480 0.77590
25 0.83721 0.73856 0.77437
