1 0.71697 0.72722 0.71154
2 0.68255 0.71885 0.67652
3 0.72345 0.72084 0.71786
4 0.65398 0.58280 0.64966
5 0.72451 0.73988 0.71922
6 0.73675 0.73361 0.73049
7 0.73590 0.74215 0.72768
8 0.73478 0.73802 0.72885
9 0.68888 0.63754 0.68543
10 0.71884 0.72709 0.71262
11 0.73660 0.73549 0.72996
12 0.73359 0.74319 0.72798
13 0.72639 0.72925 0.71967
14 0.73632 0.74232 0.72938
15 0.72845 0.74115 0.72128
16 0.72103 0.73850 0.71456
17 0.72372 0.73674 0.71672
18 0.72925 0.74253 0.72324
19 0.72605 0.73377 0.72029
20 0.72776 0.74126 0.72135
21 0.72887 0.73329 0.72304
22 0.72036 0.73874 0.71353
23 0.71551 0.73523 0.70996
24 0.71348 0.73409 0.70785
25 0.60245 0.53184 0.60132
26 0.71192 0.73229 0.70549
27 0.72120 0.73346 0.71461
28 0.55950 0.49469 0.55576
29 0.71467 0.72930 0.70901
30 0.69170 0.71307 0.68660
31 0.70954 0.73261 0.70306
32 0.70629 0.72523 0.70127
