1 0.76401 0.73534 0.75842
2 0.77461 0.75170 0.76512
3 0.78002 0.74774 0.76959
4 0.78574 0.74293 0.77217
5 0.79135 0.75378 0.77461
6 0.79559 0.75455 0.77676
7 0.79909 0.76384 0.77935
8 0.79704 0.73825 0.77456
9 0.80361 0.75487 0.77910
10 0.80456 0.76144 0.77746
11 0.80840 0.75599 0.78027
12 0.80882 0.75710 0.77736
13 0.81293 0.75339 0.77969
14 0.81293 0.75336 0.77701
15 0.81390 0.73762 0.77640
16 0.81620 0.76184 0.77647
17 0.82127 0.75898 0.77969
18 0.82186 0.76329 0.77693
19 0.82135 0.74831 0.77523
20 0.82419 0.76444 0.77600
21 0.82899 0.74393 0.77729
22 0.82916 0.74248 0.77559
23 0.81929 0.72230 0.76688
24 0.83383 0.74991 0.77786
25 0.83556 0.74432 0.77638
26 0.83645 0.74676 0.77378
27 0.83763 0.73762 0.77544
28 0.83816 0.74779 0.77271
29 0.83713 0.75680 0.77283
30 0.84225 0.74789 0.77202
31 0.84296 0.74742 0.77309
