1 0.72611 0.72137 0.72279
2 0.72921 0.71732 0.72561
3 0.71888 0.73415 0.71440
4 0.71132 0.73152 0.70498
5 0.74094 0.72682 0.73594
6 0.72639 0.73748 0.72166
7 0.65068 0.58097 0.64782
8 0.69428 0.65341 0.69297
9 0.72654 0.73271 0.71992
10 0.72514 0.72609 0.72111
11 0.73558 0.73424 0.72911
12 0.73454 0.73366 0.72751
13 0.73222 0.73429 0.72476
14 0.73105 0.73580 0.72449
15 0.73027 0.73702 0.72396
16 0.63007 0.56448 0.62870
17 0.71900 0.73994 0.71312
18 0.62679 0.56118 0.62567
19 0.68785 0.72195 0.68109
20 0.71884 0.73866 0.71286
21 0.72070 0.72635 0.71428
22 0.71926 0.73380 0.71380
23 0.72616 0.73254 0.71990
24 0.72674 0.73190 0.72095
25 0.69292 0.70768 0.68634
26 0.56480 0.49038 0.56483
27 0.71316 0.73428 0.70770
28 0.71341 0.72391 0.70726
29 0.71891 0.73003 0.71379
30 0.71499 0.73143 0.70946
31 0.68930 0.71477 0.68454
32 0.68356 0.71469 0.67813
33 0.70841 0.72908 0.70240
34 0.69769 0.72186 0.69036
35 0.70024 0.71964 0.69391
36 0.70101 0.72353 0.69473
37 0.69557 0.71601 0.68977
