1 0.72993 0.72928 0.72385
2 0.72041 0.73093 0.71553
3 0.71117 0.71672 0.70544
4 0.70341 0.72082 0.69632
5 0.71519 0.73476 0.71060
6 0.73136 0.73779 0.72612
7 0.73635 0.73452 0.73122
8 0.71271 0.72326 0.70629
9 0.70035 0.72670 0.69317
10 0.73504 0.73144 0.73028
11 0.72917 0.73581 0.72394
12 0.73434 0.73363 0.72885
13 0.72395 0.72652 0.71799
14 0.66628 0.61067 0.66312
15 0.66376 0.60219 0.66193
16 0.73519 0.73844 0.72946
17 0.73264 0.73730 0.72692
18 0.71253 0.73659 0.70669
19 0.73196 0.74056 0.72593
20 0.71543 0.73601 0.71042
21 0.72857 0.73544 0.72266
22 0.73195 0.73145 0.72566
23 0.72741 0.73298 0.72241
24 0.72795 0.73806 0.72113
25 0.72516 0.73825 0.71990
26 0.71766 0.73353 0.71166
27 0.72459 0.73702 0.71900
28 0.72075 0.73311 0.71532
29 0.71374 0.72958 0.70807
30 0.71744 0.73334 0.71273
31 0.70207 0.71951 0.69613
32 0.71305 0.73101 0.70767
33 0.70344 0.73053 0.69761
34 0.72413 0.73276 0.71888
35 0.71016 0.72467 0.70544
36 0.71266 0.72751 0.70744
37 0.71604 0.72865 0.71092
38 0.70928 0.73077 0.70396
39 0.70315 0.72482 0.69897
