1 0.75143 0.72616 0.74682
2 0.76512 0.74494 0.75922
3 0.77149 0.75179 0.76354
4 0.77280 0.74064 0.76312
5 0.77717 0.75916 0.76727
6 0.77869 0.75682 0.76728
7 0.77980 0.73905 0.76756
8 0.78398 0.75865 0.77090
9 0.78520 0.74467 0.77077
10 0.78813 0.75380 0.77190
11 0.78811 0.74328 0.77048
12 0.78812 0.74687 0.77030
13 0.79203 0.75816 0.77410
14 0.79306 0.75039 0.77365
15 0.79379 0.74404 0.77265
16 0.79617 0.75186 0.77406
17 0.79659 0.75293 0.77376
18 0.79822 0.75332 0.77551
19 0.79445 0.76526 0.77074
20 0.79962 0.75250 0.77424
21 0.79859 0.76347 0.77410
22 0.79943 0.75830 0.77133
23 0.80352 0.75351 0.77479
24 0.80394 0.74992 0.77396
25 0.80250 0.76413 0.77269
26 0.80486 0.75820 0.77502
27 0.80454 0.76162 0.77175
28 0.80203 0.76064 0.77170
29 0.80667 0.75425 0.77366
30 0.80164 0.76513 0.76921
31 0.80764 0.75043 0.77359
32 0.80588 0.76185 0.77165
33 0.80892 0.75097 0.77298
34 0.80946 0.75756 0.77259
35 0.80897 0.75329 0.77302
36 0.80800 0.74204 0.76999
37 0.81070 0.75802 0.77270
38 0.80972 0.74679 0.77051
39 0.80965 0.75917 0.77158
