1 0.72669 0.71476 0.72432
2 0.69669 0.72974 0.69017
3 0.72013 0.73027 0.71513
4 0.73471 0.72820 0.72997
5 0.67514 0.62299 0.67191
6 0.65917 0.59713 0.65662
7 0.71176 0.70823 0.70675
8 0.73604 0.73736 0.73062
9 0.70784 0.72226 0.70073
10 0.73486 0.73127 0.72879
11 0.72107 0.73908 0.71598
12 0.73735 0.73818 0.73213
13 0.73509 0.73848 0.72922
14 0.72306 0.72783 0.71676
15 0.72477 0.73997 0.71824
16 0.66598 0.60510 0.66275
17 0.73156 0.73983 0.72583
18 0.72585 0.73665 0.71934
19 0.73585 0.73855 0.72932
20 0.72579 0.74041 0.71973
21 0.72959 0.73891 0.72335
22 0.73086 0.73698 0.72479
23 0.72496 0.73284 0.71957
24 0.71476 0.73311 0.70786
25 0.59800 0.53312 0.59364
26 0.72790 0.73754 0.72178
27 0.72540 0.73567 0.71905
28 0.72393 0.73870 0.71865
29 0.70615 0.72432 0.69908
30 0.69509 0.71975 0.68930
31 0.72315 0.73370 0.71703
32 0.72365 0.73242 0.71819
33 0.71825 0.73439 0.71292
34 0.71815 0.73184 0.71296
35 0.70583 0.72927 0.70036
36 0.53150 0.46268 0.53115
37 0.70620 0.73012 0.69999
38 0.71508 0.73119 0.70979
39 0.69356 0.72333 0.68709
40 0.70974 0.72861 0.70498
