1 0.69379 0.67872 0.69217
2 0.69671 0.68499 0.69351
3 0.71311 0.71227 0.70814
4 0.66855 0.62498 0.66321
5 0.65397 0.58856 0.65231
6 0.71450 0.72972 0.70879
7 0.72160 0.73147 0.71528
8 0.72987 0.72686 0.72401
9 0.71227 0.72832 0.70565
10 0.72874 0.73690 0.72328
11 0.71373 0.73333 0.70712
12 0.70867 0.73069 0.70119
13 0.72395 0.73305 0.71642
14 0.70455 0.72600 0.69653
15 0.72369 0.72651 0.71708
16 0.71032 0.72715 0.70369
17 0.72043 0.72965 0.71373
18 0.71105 0.72549 0.70567
19 0.68540 0.71777 0.67867
20 0.71536 0.72423 0.70842
21 0.69577 0.71952 0.68832
