1 0.76347 0.73535 0.75755
2 0.77178 0.74682 0.76278
3 0.77840 0.76312 0.76619
4 0.78412 0.75342 0.77096
5 0.78420 0.75572 0.77065
6 0.79142 0.75419 0.77501
7 0.79234 0.75317 0.77489
8 0.79182 0.74595 0.77396
9 0.79064 0.76038 0.77158
10 0.79597 0.75680 0.77446
11 0.79649 0.75878 0.77278
12 0.79954 0.76045 0.77645
13 0.79926 0.75916 0.77482
14 0.79913 0.75384 0.77496
15 0.79686 0.73759 0.77203
16 0.80058 0.76282 0.77455
17 0.80200 0.75585 0.77404
18 0.79764 0.76746 0.76934
19 0.80343 0.75609 0.77520
20 0.80490 0.75851 0.77544
21 0.80383 0.74475 0.77318
22 0.80353 0.74246 0.77274
23 0.80531 0.75074 0.77395
24 0.80576 0.75173 0.77496
25 0.80573 0.75474 0.77247
26 0.80675 0.75997 0.77200
27 0.80659 0.76052 0.77088
28 0.80849 0.75480 0.77337
29 0.80836 0.75447 0.77136
30 0.80903 0.75140 0.77152
31 0.80835 0.75690 0.77103
32 0.81081 0.75564 0.77218
33 0.80850 0.75977 0.77024
34 0.81052 0.74794 0.77138
35 0.81018 0.73844 0.76921
36 0.81038 0.74353 0.76965
37 0.81218 0.74992 0.77069
38 0.81279 0.75632 0.77036
