1 0.76380 0.73349 0.75778
2 0.77616 0.73946 0.76614
3 0.77883 0.75789 0.76605
4 0.78463 0.76176 0.77174
5 0.79069 0.74817 0.77475
6 0.79621 0.76291 0.77740
7 0.79772 0.74837 0.77727
8 0.79975 0.75708 0.77689
9 0.80464 0.75813 0.77867
10 0.80688 0.75545 0.77849
11 0.81002 0.74884 0.77905
12 0.81231 0.75168 0.77842
13 0.81213 0.76326 0.77735
14 0.81537 0.76284 0.77841
15 0.81857 0.74595 0.77761
16 0.81845 0.74742 0.77629
17 0.82360 0.75725 0.77836
18 0.82390 0.75963 0.77791
19 0.82640 0.74612 0.77630
20 0.82906 0.74969 0.77696
21 0.82638 0.74088 0.77340
22 0.82882 0.74742 0.77541
23 0.83136 0.75469 0.77519
24 0.83520 0.75496 0.77537
25 0.83376 0.75304 0.77392
26 0.83557 0.74338 0.77434
27 0.83650 0.74940 0.77451
28 0.84081 0.74262 0.77191
29 0.84227 0.74615 0.77266
30 0.84235 0.75185 0.77123
31 0.84332 0.74390 0.77243
32 0.84212 0.74167 0.76981
33 0.84487 0.75158 0.77063
