1 0.69511 0.68941 0.68857
2 0.70567 0.70399 0.69944
3 0.72111 0.72019 0.71587
4 0.67851 0.70942 0.67238
5 0.70206 0.66213 0.69930
6 0.71336 0.71844 0.70799
7 0.71984 0.72507 0.71260
8 0.71232 0.72433 0.70591
9 0.71975 0.72759 0.71348
10 0.72352 0.72898 0.71709
11 0.71303 0.71926 0.70597
12 0.68581 0.70776 0.68202
13 0.72272 0.72402 0.71585
14 0.71261 0.72465 0.70592
15 0.68135 0.70161 0.67525
16 0.70306 0.71551 0.69770
17 0.71185 0.72032 0.70511
18 0.70396 0.71967 0.69746
19 0.70604 0.71858 0.69947
20 0.69240 0.70874 0.68549
21 0.68247 0.70729 0.67698
22 0.67884 0.70401 0.67178
23 0.69985 0.71000 0.69342
24 0.69896 0.71187 0.69278
25 0.69642 0.70942 0.69013
26 0.69712 0.71077 0.69157
27 0.69731 0.71268 0.69184
28 0.68807 0.70093 0.68278
29 0.70318 0.71233 0.69836
30 0.67613 0.70314 0.67046
