1 0.75761 0.74048 0.75242
2 0.76498 0.72909 0.75915
3 0.77256 0.75343 0.76477
4 0.77619 0.74675 0.76710
5 0.77742 0.75548 0.76829
6 0.77686 0.76088 0.76610
7 0.77974 0.73946 0.76796
8 0.78169 0.76324 0.76896
9 0.78135 0.75301 0.76872
10 0.78314 0.74939 0.76798
11 0.78413 0.74828 0.76996
12 0.78157 0.76297 0.76790
13 0.78377 0.76357 0.76822
14 0.78584 0.74834 0.77050
15 0.78716 0.75820 0.77159
16 0.78861 0.75716 0.77135
17 0.78704 0.74453 0.77078
18 0.78682 0.75227 0.77079
19 0.78918 0.75187 0.77213
20 0.78456 0.74476 0.76629
21 0.78924 0.73974 0.77047
22 0.78743 0.76213 0.76977
23 0.79055 0.74414 0.77135
24 0.78855 0.74046 0.77075
25 0.78366 0.76679 0.76466
26 0.79107 0.75411 0.77134
27 0.78587 0.76177 0.76718
28 0.79213 0.75049 0.77157
29 0.79127 0.74418 0.77066
30 0.79159 0.76073 0.76987
31 0.79199 0.75420 0.77145
32 0.79234 0.74254 0.77057
33 0.79200 0.75238 0.77175
34 0.78907 0.76295 0.76865
35 0.79257 0.75399 0.77167
36 0.79156 0.75756 0.77045
37 0.79341 0.75448 0.77185
38 0.79384 0.75283 0.77143
39 0.78966 0.75144 0.76785
40 0.79362 0.74663 0.77023
41 0.79433 0.75388 0.77080
42 0.79353 0.74722 0.77021
43 0.79370 0.74382 0.77024
44 0.79245 0.73936 0.76931
45 0.79393 0.75422 0.77056
