1 0.74934 0.74157 0.74439
2 0.75711 0.74609 0.75066
3 0.76156 0.73424 0.75452
4 0.76540 0.74105 0.75770
5 0.76891 0.74683 0.76032
6 0.77062 0.74657 0.76140
7 0.76623 0.76004 0.75467
8 0.77274 0.74674 0.76179
9 0.77274 0.75154 0.76215
10 0.77469 0.75738 0.76141
11 0.77719 0.74738 0.76497
12 0.77741 0.74335 0.76452
13 0.77840 0.75458 0.76452
14 0.77996 0.74248 0.76509
15 0.78046 0.74866 0.76559
16 0.77935 0.73747 0.76335
17 0.78060 0.75139 0.76569
18 0.78042 0.73742 0.76442
19 0.78307 0.75456 0.76605
20 0.78342 0.75002 0.76613
21 0.78293 0.75336 0.76534
22 0.78350 0.75259 0.76596
23 0.78285 0.74866 0.76415
24 0.78444 0.74900 0.76478
25 0.78329 0.73587 0.76471
26 0.78506 0.74279 0.76535
27 0.78646 0.75110 0.76753
