1 0.64121 0.62703 0.63648
2 0.68721 0.69337 0.68133
3 0.65157 0.58609 0.64730
4 0.70119 0.69910 0.69423
5 0.70342 0.69830 0.69726
6 0.70254 0.70332 0.69696
7 0.63786 0.56948 0.63369
8 0.71523 0.71285 0.70796
9 0.71060 0.70776 0.70541
10 0.68369 0.71112 0.67753
11 0.70528 0.72226 0.69933
12 0.71439 0.72615 0.70722
13 0.71258 0.71819 0.70584
14 0.70646 0.71767 0.69941
15 0.69768 0.71328 0.69161
16 0.70151 0.71831 0.69370
17 0.70524 0.71669 0.69849
18 0.69895 0.70981 0.69142
19 0.70368 0.71378 0.69640
20 0.69256 0.71139 0.68534
21 0.68577 0.71085 0.67867
22 0.70736 0.70863 0.70165
23 0.67132 0.70265 0.66417
24 0.68679 0.70922 0.67868
25 0.70204 0.71136 0.69482
