1 0.74950 0.74009 0.74473
2 0.74740 0.71407 0.74194
3 0.76284 0.73886 0.75663
4 0.76500 0.75184 0.75699
5 0.75976 0.72183 0.75219
6 0.76862 0.73987 0.76047
7 0.77192 0.75342 0.76247
8 0.77413 0.75113 0.76483
9 0.77564 0.74974 0.76454
10 0.77750 0.74458 0.76472
11 0.77088 0.76096 0.75778
12 0.77977 0.74864 0.76625
13 0.77590 0.74905 0.76226
14 0.78174 0.74230 0.76655
15 0.78315 0.75010 0.76712
16 0.78275 0.74931 0.76753
17 0.78435 0.74520 0.76665
18 0.78123 0.74776 0.76405
19 0.78462 0.74362 0.76611
20 0.78528 0.74548 0.76664
21 0.78117 0.73224 0.76216
22 0.78770 0.74910 0.76819
23 0.78645 0.75191 0.76663
24 0.78614 0.75752 0.76598
25 0.78805 0.74883 0.76765
26 0.78861 0.74963 0.76770
27 0.78866 0.74679 0.76762
28 0.78978 0.75136 0.76784
29 0.78959 0.75370 0.76809
30 0.78897 0.75173 0.76653
31 0.78975 0.75490 0.76778
