1 0.68518 0.64836 0.68387
2 0.70924 0.72919 0.70382
3 0.69747 0.72754 0.69117
4 0.65939 0.60099 0.65483
5 0.63210 0.57656 0.62719
6 0.60018 0.55746 0.59574
7 0.72599 0.72619 0.72106
8 0.60714 0.54277 0.60281
9 0.71100 0.72833 0.70440
10 0.60933 0.54005 0.60488
11 0.71807 0.72747 0.71183
12 0.71786 0.72998 0.71140
13 0.72033 0.72496 0.71463
14 0.58911 0.51958 0.58583
15 0.70812 0.72806 0.70179
16 0.70529 0.72257 0.69805
17 0.70468 0.72334 0.69729
18 0.69466 0.72119 0.68600
19 0.70484 0.72058 0.69867
20 0.70198 0.72047 0.69542
21 0.67575 0.70676 0.66846
22 0.69869 0.71957 0.69268
23 0.67124 0.70503 0.66412
24 0.69444 0.71547 0.68815
25 0.70212 0.71512 0.69538
26 0.67757 0.70801 0.67142
27 0.68511 0.70858 0.67816
28 0.69703 0.71338 0.69036
29 0.69578 0.71159 0.68869
30 0.67850 0.69831 0.67119
31 0.69693 0.71330 0.69039
32 0.69161 0.71160 0.68526
