1 0.63928 0.57005 0.63718
2 0.70835 0.71767 0.70252
3 0.66863 0.69804 0.66199
4 0.70926 0.71698 0.70271
5 0.71297 0.70820 0.70760
6 0.67406 0.70800 0.66821
7 0.59562 0.53123 0.59135
8 0.70456 0.71328 0.69651
9 0.68646 0.70979 0.67761
10 0.69564 0.71058 0.68814
11 0.62297 0.56450 0.61908
12 0.68573 0.70884 0.67785
13 0.68581 0.70361 0.67774
14 0.70048 0.70377 0.69373
15 0.60952 0.54224 0.60731
16 0.69343 0.70554 0.68644
17 0.69214 0.70958 0.68531
18 0.67029 0.70316 0.66321
19 0.70194 0.70679 0.69601
20 0.69556 0.71403 0.68973
21 0.70430 0.70217 0.69922
22 0.70428 0.71102 0.69854
