1 0.76585 0.74652 0.75898
2 0.77616 0.75962 0.76629
3 0.78190 0.75611 0.77022
4 0.78546 0.74640 0.77250
5 0.79172 0.76462 0.77484
6 0.79823 0.75572 0.77896
7 0.79662 0.76682 0.77618
8 0.80308 0.75636 0.77990
9 0.80465 0.76715 0.77821
10 0.80606 0.75919 0.77784
11 0.80846 0.75932 0.77890
12 0.81159 0.76775 0.77829
13 0.81296 0.75429 0.77876
14 0.82039 0.75191 0.78095
15 0.81960 0.76025 0.77882
16 0.82306 0.75363 0.77815
17 0.81978 0.73334 0.77458
18 0.82902 0.75484 0.77980
19 0.83070 0.75631 0.77854
20 0.83344 0.75800 0.77852
21 0.83532 0.75314 0.77772
22 0.83850 0.74196 0.77740
23 0.83917 0.75212 0.77797
24 0.83667 0.73221 0.76974
