1 0.66777 0.63854 0.66679
2 0.71736 0.70776 0.71112
3 0.71329 0.73127 0.70817
4 0.71656 0.72706 0.71165
5 0.73090 0.72193 0.72637
6 0.71846 0.72771 0.71235
7 0.73799 0.72548 0.73395
8 0.72660 0.73513 0.71960
9 0.71147 0.72688 0.70635
10 0.71971 0.73485 0.71378
11 0.70210 0.70800 0.69727
12 0.72239 0.72587 0.71553
13 0.72355 0.72739 0.71745
14 0.71552 0.73049 0.70900
15 0.71369 0.72651 0.70740
16 0.71553 0.73011 0.70732
17 0.71086 0.72008 0.70397
18 0.71684 0.72121 0.71073
19 0.71352 0.72976 0.70642
20 0.71432 0.72730 0.70800
21 0.70201 0.71895 0.69469
22 0.70799 0.72113 0.70144
23 0.69501 0.71409 0.68877
24 0.52073 0.44892 0.51960
25 0.69492 0.71428 0.68840
