1 0.70039 0.72156 0.69432
2 0.72624 0.72633 0.72207
3 0.72672 0.72328 0.72198
4 0.72487 0.73460 0.71866
5 0.71475 0.73715 0.70984
6 0.73747 0.73651 0.73081
7 0.71013 0.72970 0.70301
8 0.72817 0.73508 0.72134
9 0.71896 0.72352 0.71368
10 0.72970 0.73729 0.72252
11 0.73662 0.73157 0.72909
12 0.73270 0.73020 0.72569
13 0.72940 0.72709 0.72286
14 0.72717 0.72938 0.71973
15 0.71176 0.72906 0.70430
16 0.73319 0.72902 0.72674
17 0.72855 0.72581 0.72337
18 0.73334 0.73326 0.72685
19 0.60605 0.54202 0.60551
20 0.72848 0.73514 0.72208
21 0.70862 0.72568 0.70100
22 0.69848 0.71338 0.69122
23 0.70944 0.72468 0.70268
24 0.72100 0.72911 0.71495
25 0.71750 0.72731 0.71135
26 0.70727 0.71635 0.70199
27 0.57701 0.49990 0.57679
