1 0.76258 0.73861 0.75865
2 0.77179 0.74022 0.76534
3 0.77927 0.75142 0.77060
4 0.78390 0.76100 0.77349
5 0.78622 0.75336 0.77284
6 0.79083 0.75154 0.77685
7 0.79219 0.75216 0.77698
8 0.79588 0.75441 0.77831
9 0.79745 0.76021 0.77794
10 0.80085 0.75097 0.78007
11 0.80317 0.75785 0.78040
12 0.79856 0.76373 0.77481
13 0.80533 0.76138 0.78040
14 0.80654 0.76668 0.78042
15 0.81072 0.75866 0.78205
16 0.80982 0.75726 0.77936
17 0.81314 0.75945 0.78121
18 0.81000 0.74243 0.77766
19 0.81588 0.76213 0.78099
20 0.81423 0.76639 0.77873
21 0.81461 0.74360 0.77595
22 0.81983 0.75159 0.77984
23 0.81705 0.76607 0.77734
24 0.81928 0.75341 0.77740
25 0.82070 0.75863 0.77815
26 0.82441 0.75976 0.78034
27 0.82524 0.76039 0.77759
28 0.82830 0.75309 0.77849
29 0.82573 0.76412 0.77659
30 0.82969 0.74618 0.77716
31 0.83146 0.75123 0.77771
32 0.82996 0.76028 0.77635
33 0.83061 0.75935 0.77578
34 0.83367 0.75217 0.77659
