1 0.659 0.650
2 0.685 0.669
3 0.695 0.674
4 0.701 0.676
5 0.705 0.678
6 0.709 0.681
7 0.712 0.683
8 0.714 0.684
9 0.716 0.686
10 0.717 0.687 0.710
11 0.719 0.688
12 0.720 0.689
13 0.721 0.689
14 0.722 0.690
15 0.723 0.691
16 0.724 0.692
17 0.724 0.692
18 0.725 0.693
19 0.726 0.693
20 0.726 0.693 0.716
21 0.727 0.693
22 0.728 0.693
23 0.728 0.694
24 0.729 0.694
25 0.730 0.694
26 0.730 0.694
27 0.731 0.694
28 0.731 0.694
29 0.731 0.694
30 0.732 0.694 0.718
31 0.732 0.693
32 0.732 0.693
33 0.732 0.693
34 0.733 0.693
35 0.733 0.693
36 0.733 0.693
37 0.734 0.692
38 0.734 0.692
39 0.734 0.692
40 0.734 0.692 0.719
41 0.735 0.692
42 0.735 0.692
43 0.735 0.692
44 0.735 0.692
45 0.735 0.692
46 0.735 0.692
47 0.736 0.692
