1 0.657 0.641
2 0.686 0.658
3 0.697 0.666
4 0.703 0.671
5 0.707 0.674
6 0.710 0.676
7 0.712 0.677
8 0.715 0.678
9 0.717 0.678
10 0.719 0.679 0.708
11 0.720 0.679
12 0.722 0.679
13 0.724 0.679
14 0.725 0.680
15 0.727 0.680
16 0.728 0.680
17 0.729 0.680
18 0.730 0.680
19 0.731 0.681
20 0.732 0.682 0.714
21 0.733 0.682
22 0.735 0.683
23 0.736 0.683
24 0.737 0.684
25 0.738 0.684
26 0.738 0.685
27 0.739 0.685
28 0.740 0.685
29 0.741 0.686
30 0.742 0.686 0.719
31 0.743 0.686
32 0.743 0.687
33 0.744 0.687
34 0.745 0.687
35 0.746 0.687
36 0.746 0.687
37 0.747 0.688
38 0.748 0.688
39 0.748 0.688
40 0.749 0.688 0.721
41 0.750 0.689
42 0.750 0.689
43 0.751 0.689
44 0.751 0.689
45 0.752 0.689
46 0.752 0.689
47 0.753 0.689
48 0.753 0.689
49 0.753 0.689
50 0.754 0.689 0.722
51 0.754 0.689
52 0.754 0.689
53 0.755 0.689
54 0.755 0.689
55 0.755 0.689
56 0.755 0.689
57 0.756 0.689
58 0.756 0.688
59 0.756 0.688
60 0.756 0.688 0.721
61 0.757 0.688
62 0.757 0.688
63 0.757 0.688
64 0.757 0.688
65 0.757 0.687
66 0.757 0.687
67 0.758 0.687
68 0.758 0.687
69 0.758 0.687
