1 0.645 0.632
2 0.682 0.658
3 0.696 0.666
4 0.703 0.669
5 0.707 0.671
6 0.711 0.672
7 0.714 0.673
8 0.717 0.675
9 0.720 0.676
10 0.722 0.677 0.712
11 0.724 0.678
12 0.726 0.679
13 0.728 0.680
14 0.730 0.681
15 0.732 0.682
16 0.733 0.682
17 0.735 0.682
18 0.737 0.683
19 0.738 0.683
20 0.739 0.684 0.719
21 0.740 0.684
22 0.741 0.684
23 0.743 0.684
24 0.744 0.684
25 0.745 0.684
26 0.746 0.684
27 0.747 0.685
28 0.748 0.685
29 0.749 0.685
30 0.750 0.685 0.719
31 0.752 0.686
32 0.753 0.686
33 0.754 0.686
34 0.755 0.686
35 0.756 0.687
36 0.757 0.687
37 0.758 0.687
38 0.759 0.687
39 0.760 0.687
40 0.761 0.688 0.720
41 0.762 0.688
42 0.763 0.689
43 0.764 0.689
44 0.765 0.689
45 0.766 0.689
46 0.767 0.690
47 0.768 0.690
48 0.768 0.689
49 0.769 0.689
50 0.770 0.689 0.721
