1 0.649 0.639
2 0.686 0.669
3 0.696 0.676
4 0.701 0.677
5 0.705 0.678
6 0.707 0.679
7 0.710 0.680
8 0.712 0.681
9 0.714 0.683
10 0.716 0.684 0.706
11 0.717 0.685
12 0.719 0.686
13 0.720 0.687
14 0.721 0.688
15 0.722 0.689
16 0.723 0.690
17 0.724 0.691
18 0.725 0.691
19 0.726 0.692
20 0.727 0.692 0.716
21 0.727 0.692
22 0.728 0.692
23 0.728 0.693
24 0.729 0.693
25 0.729 0.693
26 0.730 0.693
27 0.730 0.693
28 0.730 0.693
29 0.731 0.693
30 0.731 0.693 0.717
31 0.731 0.693
32 0.731 0.693
33 0.732 0.693
34 0.732 0.693
35 0.732 0.693
36 0.732 0.693
37 0.732 0.693
38 0.733 0.693
39 0.733 0.693
40 0.733 0.693 0.717
41 0.733 0.693
42 0.733 0.693
43 0.733 0.693
44 0.733 0.693
45 0.733 0.693
46 0.734 0.693
47 0.734 0.692
