1 0.649 0.632
2 0.682 0.654
3 0.695 0.662
4 0.701 0.665
5 0.706 0.669
6 0.709 0.672
7 0.713 0.675
8 0.716 0.677
9 0.719 0.679
10 0.722 0.680 0.711
11 0.724 0.681
12 0.726 0.682
13 0.728 0.683
14 0.730 0.683
15 0.732 0.684
16 0.734 0.684
17 0.735 0.685
18 0.737 0.685
19 0.738 0.686
20 0.740 0.686 0.717
21 0.741 0.687
22 0.742 0.687
23 0.743 0.687
24 0.744 0.687
25 0.745 0.686
26 0.746 0.686
27 0.747 0.686
28 0.748 0.685
29 0.749 0.685
30 0.750 0.685 0.718
31 0.751 0.685
32 0.752 0.685
33 0.753 0.684
34 0.753 0.684
35 0.754 0.684
36 0.755 0.683
37 0.756 0.683
38 0.756 0.684
39 0.757 0.684
