1 0.659 0.645
2 0.694 0.667
3 0.704 0.671
4 0.710 0.673
5 0.713 0.673
6 0.716 0.674
7 0.718 0.675
8 0.720 0.676
9 0.722 0.677
10 0.724 0.678 0.714
11 0.726 0.680
12 0.728 0.681
13 0.729 0.681
14 0.731 0.682
15 0.732 0.683
16 0.733 0.684
17 0.735 0.684
18 0.736 0.685
19 0.738 0.686
20 0.739 0.686 0.721
21 0.741 0.687
22 0.743 0.688
23 0.744 0.688
24 0.745 0.688
25 0.747 0.689
26 0.748 0.689
27 0.749 0.689
28 0.750 0.690
29 0.751 0.690
30 0.752 0.690 0.724
31 0.753 0.690
32 0.754 0.690
33 0.755 0.690
34 0.756 0.691
35 0.757 0.691
36 0.758 0.691
37 0.759 0.691
38 0.760 0.691
39 0.761 0.691
40 0.762 0.692 0.725
41 0.763 0.692
42 0.764 0.692
43 0.765 0.692
44 0.766 0.692
45 0.766 0.692
46 0.767 0.692
47 0.768 0.692
48 0.769 0.692
49 0.770 0.692
50 0.770 0.692 0.726
51 0.771 0.692
52 0.772 0.693
53 0.772 0.693
54 0.773 0.692
