1 0.677 0.663
2 0.701 0.681
3 0.711 0.686
4 0.717 0.687
5 0.721 0.689
6 0.723 0.690
7 0.725 0.691
8 0.726 0.692
9 0.728 0.693
10 0.729 0.694 0.721
11 0.730 0.694
12 0.731 0.695
13 0.732 0.696
14 0.733 0.696
15 0.734 0.696
16 0.735 0.697
17 0.736 0.698
18 0.737 0.698
19 0.738 0.699
20 0.738 0.699 0.725
21 0.739 0.699
22 0.740 0.699
23 0.740 0.699
24 0.741 0.700
25 0.741 0.700
26 0.742 0.700
27 0.742 0.700
28 0.743 0.700
29 0.743 0.700
30 0.744 0.701 0.728
31 0.744 0.701
32 0.745 0.701
33 0.745 0.701
34 0.746 0.701
35 0.746 0.701
36 0.746 0.702
37 0.747 0.702
38 0.747 0.702
39 0.748 0.702
40 0.748 0.702 0.730
41 0.748 0.702
42 0.749 0.702
43 0.749 0.702
44 0.750 0.702
45 0.750 0.702
46 0.750 0.702
47 0.751 0.702
48 0.751 0.702
49 0.751 0.702
50 0.751 0.702 0.730
51 0.752 0.702
52 0.752 0.702
53 0.752 0.702
54 0.752 0.703
55 0.753 0.703
56 0.753 0.703
57 0.753 0.703
58 0.754 0.703
59 0.754 0.703
60 0.754 0.703 0.731
61 0.754 0.703
62 0.754 0.703
63 0.755 0.703
64 0.755 0.703
65 0.755 0.703
66 0.755 0.703
67 0.755 0.703
68 0.756 0.703
69 0.756 0.703
70 0.756 0.703 0.731
71 0.756 0.703
72 0.756 0.703
73 0.756 0.703
74 0.756 0.703
75 0.757 0.703
76 0.757 0.703
77 0.757 0.703
78 0.757 0.703
79 0.757 0.703
80 0.757 0.703 0.731
81 0.757 0.703
82 0.758 0.703
83 0.758 0.703
84 0.758 0.703
85 0.758 0.703
86 0.758 0.703
87 0.758 0.703
88 0.758 0.703
89 0.758 0.703
90 0.758 0.703 0.731
91 0.758 0.703
92 0.759 0.703
93 0.759 0.703
