1 0.663 0.650
2 0.687 0.666
3 0.696 0.672
4 0.702 0.675
5 0.706 0.677
6 0.708 0.678
7 0.710 0.679
8 0.711 0.680
9 0.712 0.680
10 0.713 0.680 0.706
11 0.713 0.680
12 0.714 0.680
13 0.715 0.680
14 0.715 0.680
15 0.716 0.681
16 0.716 0.682
17 0.717 0.682
18 0.718 0.682
19 0.718 0.682
20 0.719 0.683 0.710
21 0.719 0.683
22 0.720 0.683
23 0.720 0.684
24 0.720 0.684
25 0.721 0.683
26 0.721 0.683
27 0.721 0.683
28 0.721 0.683
29 0.721 0.683
30 0.721 0.683 0.711
31 0.721 0.683
32 0.722 0.682
33 0.722 0.682
34 0.722 0.682
35 0.722 0.682
36 0.722 0.682
37 0.722 0.682
38 0.722 0.682
39 0.722 0.682
40 0.722 0.682 0.711
41 0.722 0.682
42 0.722 0.682
43 0.722 0.682
44 0.722 0.682
