1 0.645 0.633
2 0.686 0.663
3 0.699 0.670
4 0.707 0.674
5 0.711 0.676
6 0.715 0.677
7 0.717 0.679
8 0.719 0.679
9 0.721 0.679
10 0.723 0.680 0.713
11 0.725 0.681
12 0.727 0.682
13 0.729 0.683
14 0.730 0.684
15 0.732 0.685
16 0.734 0.685
17 0.735 0.686
18 0.736 0.687
19 0.738 0.687
20 0.739 0.687 0.721
21 0.740 0.688
22 0.742 0.688
23 0.743 0.688
24 0.744 0.688
25 0.745 0.689
26 0.745 0.689
27 0.746 0.689
28 0.747 0.689
29 0.748 0.689
30 0.748 0.688 0.723
31 0.749 0.688
32 0.750 0.688
33 0.751 0.688
34 0.751 0.688
35 0.752 0.688
36 0.753 0.688
37 0.753 0.687
38 0.754 0.687
39 0.755 0.687
40 0.755 0.687 0.722
41 0.756 0.687
42 0.756 0.687
43 0.757 0.687
44 0.758 0.687
45 0.758 0.687
46 0.759 0.687
47 0.759 0.687
