1 0.654 0.644
2 0.691 0.672
3 0.703 0.681
4 0.709 0.685
5 0.713 0.687
6 0.717 0.688
7 0.719 0.690
8 0.720 0.690
9 0.721 0.690
10 0.722 0.690 0.713
11 0.723 0.690
12 0.724 0.690
13 0.725 0.690
14 0.726 0.690
15 0.726 0.691
16 0.727 0.691
17 0.728 0.691
18 0.729 0.692
19 0.730 0.692
20 0.730 0.692 0.718
21 0.731 0.692
22 0.732 0.692
23 0.732 0.692
24 0.733 0.692
25 0.733 0.692
26 0.734 0.692
27 0.734 0.692
28 0.735 0.692
29 0.735 0.692
30 0.736 0.692 0.719
31 0.736 0.692
32 0.737 0.692
33 0.737 0.692
34 0.737 0.692
35 0.738 0.692
36 0.738 0.692
37 0.738 0.692
38 0.739 0.693
39 0.739 0.693
40 0.739 0.693 0.719
41 0.740 0.692
42 0.740 0.692
43 0.740 0.693
44 0.740 0.693
45 0.741 0.693
46 0.741 0.693
47 0.741 0.693
48 0.742 0.693
49 0.742 0.693
50 0.742 0.693 0.721
51 0.742 0.693
52 0.743 0.693
53 0.743 0.693
54 0.743 0.692
55 0.743 0.693
56 0.744 0.693
57 0.744 0.693
58 0.744 0.693
59 0.744 0.692
60 0.745 0.692 0.721
61 0.745 0.693
62 0.745 0.692
63 0.745 0.693
64 0.745 0.693
65 0.745 0.693
