1 0.622 0.613
2 0.658 0.639
3 0.670 0.644
4 0.679 0.651
5 0.687 0.656
6 0.693 0.659
7 0.697 0.662
8 0.702 0.664
9 0.706 0.667
10 0.710 0.668 0.696
11 0.713 0.669
12 0.716 0.669
13 0.719 0.670
14 0.721 0.671
15 0.724 0.673
16 0.727 0.674
17 0.729 0.675
18 0.731 0.675
19 0.733 0.676
20 0.735 0.677 0.711
21 0.736 0.677
22 0.737 0.677
23 0.738 0.676
24 0.739 0.676
25 0.740 0.676
26 0.741 0.676
27 0.742 0.676
28 0.742 0.676
29 0.743 0.675
30 0.743 0.675 0.712
31 0.744 0.674
32 0.744 0.674
33 0.745 0.674
34 0.745 0.673
35 0.745 0.673
36 0.746 0.673
37 0.746 0.672
38 0.746 0.672
39 0.746 0.671
40 0.747 0.671 0.710
41 0.747 0.670
