1 0.659 0.646
2 0.697 0.677
3 0.707 0.685
4 0.713 0.687
5 0.717 0.689
6 0.721 0.690
7 0.723 0.691
8 0.725 0.692
9 0.726 0.692
10 0.727 0.693 0.718
11 0.728 0.693
12 0.729 0.694
13 0.731 0.695
14 0.733 0.696
15 0.734 0.696
16 0.735 0.697
17 0.736 0.697
18 0.737 0.698
19 0.738 0.698
20 0.739 0.698 0.726
21 0.740 0.699
22 0.741 0.699
23 0.742 0.700
24 0.742 0.700
25 0.743 0.700
26 0.744 0.700
27 0.744 0.700
28 0.745 0.701
29 0.746 0.701
30 0.746 0.701 0.729
31 0.747 0.701
32 0.747 0.702
33 0.748 0.702
34 0.748 0.702
35 0.749 0.702
36 0.749 0.702
37 0.750 0.703
38 0.751 0.703
39 0.751 0.703
40 0.751 0.703 0.731
41 0.752 0.704
42 0.752 0.704
43 0.753 0.704
44 0.753 0.704
45 0.754 0.704
46 0.754 0.704
47 0.755 0.705
48 0.755 0.705
49 0.755 0.705
50 0.755 0.705 0.732
51 0.756 0.705
52 0.756 0.705
53 0.756 0.704
54 0.757 0.704
55 0.757 0.704
56 0.757 0.704
57 0.757 0.704
58 0.757 0.704
59 0.758 0.704
60 0.758 0.703 0.732
61 0.758 0.703
62 0.758 0.703
63 0.759 0.703
64 0.759 0.703
65 0.759 0.703
66 0.759 0.703
67 0.759 0.703
68 0.759 0.703
69 0.760 0.702
70 0.760 0.702 0.731
71 0.760 0.702
72 0.760 0.702
