1 0.651 0.634
2 0.679 0.652
3 0.691 0.660
4 0.698 0.665
5 0.703 0.669
6 0.707 0.673
7 0.711 0.675
8 0.713 0.677
9 0.715 0.678
10 0.717 0.680 0.708
11 0.719 0.681
12 0.721 0.683
13 0.723 0.683
14 0.724 0.684
15 0.726 0.684
16 0.727 0.685
17 0.729 0.686
18 0.730 0.686
19 0.731 0.686
20 0.732 0.686 0.714
21 0.732 0.686
22 0.733 0.686
23 0.734 0.685
24 0.735 0.686
25 0.736 0.685
26 0.737 0.685
27 0.738 0.685
28 0.739 0.685
29 0.740 0.686
30 0.741 0.686 0.715
31 0.742 0.686
32 0.743 0.686
33 0.744 0.686
34 0.745 0.686
35 0.745 0.686
36 0.746 0.686
37 0.747 0.686
38 0.748 0.687
39 0.748 0.686
40 0.749 0.687 0.716
41 0.750 0.687
42 0.750 0.687
43 0.751 0.687
44 0.751 0.687
45 0.752 0.687
46 0.752 0.687
47 0.753 0.687
48 0.753 0.687
49 0.754 0.687
50 0.754 0.687 0.716
51 0.755 0.687
52 0.755 0.687
53 0.755 0.686
54 0.756 0.686
55 0.756 0.686
56 0.756 0.686
57 0.757 0.686
58 0.757 0.686
59 0.758 0.686
60 0.758 0.686 0.716
61 0.758 0.686
62 0.758 0.686
63 0.759 0.686
64 0.759 0.685
