1 0.614 0.609
2 0.658 0.638
3 0.673 0.647
4 0.683 0.651
5 0.689 0.654
6 0.694 0.656
7 0.698 0.657
8 0.702 0.659
9 0.706 0.660
10 0.709 0.661 0.694
11 0.712 0.662
12 0.715 0.663
13 0.718 0.664
14 0.720 0.665
15 0.722 0.666
16 0.724 0.667
17 0.726 0.667
18 0.728 0.668
19 0.729 0.668
20 0.731 0.669 0.699
21 0.733 0.669
22 0.734 0.670
23 0.736 0.671
24 0.737 0.671
25 0.739 0.671
26 0.740 0.672
27 0.742 0.672
28 0.743 0.672
29 0.744 0.673
30 0.746 0.673 0.701
31 0.747 0.673
32 0.749 0.674
33 0.750 0.674
34 0.752 0.674
35 0.753 0.674
36 0.754 0.674
37 0.756 0.674
38 0.757 0.675
39 0.758 0.675
40 0.760 0.675 0.703
41 0.761 0.675
42 0.763 0.675
43 0.764 0.675
44 0.765 0.675
45 0.767 0.675
46 0.768 0.675
47 0.769 0.675
48 0.771 0.674
49 0.772 0.674
50 0.773 0.674 0.707
51 0.774 0.674
52 0.775 0.674
53 0.776 0.675
54 0.777 0.675
55 0.777 0.675
56 0.778 0.675
57 0.779 0.675
58 0.779 0.675
59 0.780 0.675
