1 0.633 0.617
2 0.666 0.645
3 0.679 0.652
4 0.688 0.658
5 0.693 0.662
6 0.697 0.664
7 0.701 0.666
8 0.704 0.668
9 0.707 0.669
10 0.709 0.670 0.698
11 0.711 0.670
12 0.712 0.670
13 0.713 0.670
14 0.714 0.670
15 0.715 0.670
16 0.715 0.670
17 0.716 0.670
18 0.717 0.670
19 0.717 0.670
20 0.718 0.670 0.700
21 0.718 0.670
22 0.719 0.670
23 0.719 0.669
24 0.719 0.669
25 0.720 0.669
26 0.720 0.669
27 0.721 0.669
28 0.721 0.669
29 0.722 0.669
30 0.722 0.669 0.701
31 0.723 0.669
32 0.723 0.670
33 0.724 0.670
34 0.724 0.670
35 0.724 0.670
36 0.725 0.670
