1 0.623 0.613
2 0.669 0.647
3 0.680 0.651
4 0.688 0.655
5 0.693 0.658
6 0.696 0.660
7 0.698 0.661
8 0.700 0.662
9 0.702 0.662
10 0.704 0.664 0.692
11 0.706 0.665
12 0.708 0.666
13 0.710 0.667
14 0.712 0.668
15 0.714 0.669
16 0.716 0.670
17 0.717 0.671
18 0.719 0.672
19 0.720 0.673
20 0.721 0.673 0.700
21 0.723 0.674
22 0.724 0.674
23 0.725 0.675
24 0.726 0.675
25 0.726 0.676
26 0.727 0.676
27 0.728 0.676
28 0.729 0.676
29 0.730 0.676
30 0.731 0.677 0.702
31 0.732 0.677
32 0.733 0.677
33 0.733 0.676
34 0.734 0.676
35 0.735 0.676
36 0.735 0.676
37 0.736 0.676
38 0.736 0.676
39 0.737 0.675
40 0.737 0.675 0.703
41 0.738 0.675
42 0.738 0.675
43 0.739 0.675
44 0.739 0.675
45 0.739 0.675
46 0.740 0.674
47 0.740 0.674
48 0.741 0.674
49 0.741 0.674
50 0.741 0.674 0.704
51 0.741 0.673
