1 0.657 0.644
2 0.687 0.660
3 0.697 0.666
4 0.704 0.670
5 0.708 0.672
6 0.712 0.674
7 0.715 0.676
8 0.718 0.678
9 0.720 0.679
10 0.722 0.680 0.714
11 0.723 0.680
12 0.725 0.681
13 0.727 0.681
14 0.728 0.682
15 0.729 0.682
16 0.731 0.682
17 0.732 0.682
18 0.733 0.682
19 0.734 0.682
20 0.735 0.682 0.718
21 0.736 0.682
22 0.737 0.682
23 0.738 0.682
24 0.739 0.682
25 0.740 0.682
26 0.740 0.683
27 0.741 0.683
28 0.742 0.683
29 0.743 0.683
30 0.744 0.684 0.720
31 0.745 0.684
32 0.746 0.685
33 0.747 0.685
34 0.748 0.685
35 0.749 0.686
36 0.750 0.686
37 0.751 0.687
38 0.752 0.687
39 0.753 0.687
40 0.754 0.688 0.724
41 0.755 0.689
42 0.756 0.689
43 0.756 0.689
44 0.757 0.690
45 0.758 0.691
46 0.759 0.691
47 0.760 0.691
48 0.761 0.691
49 0.761 0.692
50 0.762 0.692 0.726
51 0.763 0.693
52 0.764 0.693
53 0.764 0.693
54 0.765 0.694
55 0.766 0.694
56 0.766 0.694
57 0.767 0.694
58 0.768 0.694
59 0.768 0.694
60 0.769 0.695 0.727
61 0.770 0.695
62 0.770 0.695
63 0.771 0.695
64 0.771 0.695
65 0.771 0.696
66 0.772 0.696
67 0.773 0.696
68 0.773 0.696
69 0.773 0.696
70 0.774 0.696 0.729
71 0.774 0.696
72 0.774 0.697
73 0.775 0.696
74 0.775 0.696
75 0.776 0.696
76 0.776 0.696
77 0.776 0.696
78 0.777 0.696
79 0.777 0.696
80 0.777 0.696 0.729
81 0.778 0.696
82 0.778 0.696
83 0.778 0.695
84 0.779 0.696
85 0.779 0.695
86 0.779 0.695
87 0.779 0.695
88 0.779 0.695
89 0.780 0.695
90 0.780 0.695 0.728
91 0.780 0.695
92 0.780 0.695
