1 0.655 0.643
2 0.687 0.663
3 0.700 0.670
4 0.708 0.675
5 0.713 0.679
6 0.718 0.683
7 0.721 0.685
8 0.724 0.687
9 0.727 0.688
10 0.729 0.689 0.719
11 0.731 0.689
12 0.733 0.690
13 0.734 0.690
14 0.735 0.690
15 0.737 0.690
16 0.738 0.691
17 0.739 0.691
18 0.740 0.691
19 0.741 0.691
20 0.742 0.691 0.724
21 0.743 0.691
22 0.744 0.691
23 0.745 0.691
24 0.746 0.691
25 0.746 0.691
26 0.747 0.691
27 0.748 0.691
28 0.749 0.691
29 0.750 0.692
30 0.750 0.692 0.726
31 0.751 0.692
32 0.751 0.692
33 0.752 0.692
34 0.753 0.692
35 0.753 0.692
36 0.754 0.692
37 0.754 0.692
38 0.755 0.692
39 0.756 0.693
40 0.756 0.693 0.728
41 0.757 0.693
42 0.757 0.693
43 0.758 0.693
44 0.759 0.693
45 0.759 0.693
46 0.760 0.693
47 0.760 0.693
48 0.761 0.693
49 0.761 0.693
50 0.762 0.693 0.728
51 0.762 0.692
52 0.763 0.692
53 0.763 0.692
54 0.763 0.692
55 0.764 0.692
56 0.764 0.692
57 0.764 0.692
58 0.765 0.692
59 0.765 0.692
60 0.765 0.692 0.728
61 0.766 0.692
62 0.766 0.692
