1 0.665 0.651
2 0.694 0.670
3 0.706 0.678
4 0.713 0.682
5 0.717 0.685
6 0.721 0.687
7 0.724 0.688
8 0.726 0.690
9 0.728 0.691
10 0.730 0.692 0.722
11 0.732 0.692
12 0.734 0.693
13 0.735 0.694
14 0.737 0.694
15 0.738 0.695
16 0.740 0.695
17 0.741 0.696
18 0.742 0.696
19 0.743 0.697
20 0.744 0.697 0.728
21 0.745 0.697
22 0.746 0.697
23 0.746 0.697
24 0.747 0.697
25 0.748 0.697
26 0.749 0.697
27 0.749 0.696
28 0.750 0.696
29 0.751 0.696
30 0.751 0.696 0.727
31 0.752 0.696
32 0.753 0.696
33 0.754 0.696
34 0.754 0.696
35 0.755 0.696
36 0.756 0.696
37 0.756 0.696
38 0.757 0.696
39 0.758 0.696
40 0.758 0.697 0.728
41 0.759 0.697
42 0.760 0.697
43 0.760 0.697
44 0.761 0.697
45 0.761 0.698
46 0.762 0.698
47 0.763 0.698
48 0.763 0.698
49 0.764 0.698
50 0.764 0.698 0.728
51 0.765 0.698
52 0.766 0.698
53 0.766 0.698
54 0.767 0.698
55 0.768 0.698
56 0.768 0.698
57 0.769 0.698
58 0.769 0.698
59 0.770 0.698
60 0.771 0.698 0.728
61 0.772 0.698
62 0.772 0.698
63 0.773 0.698
64 0.774 0.698
65 0.774 0.698
66 0.775 0.698
67 0.775 0.698
68 0.776 0.698
69 0.776 0.698
70 0.777 0.698 0.729
71 0.777 0.698
72 0.778 0.698
73 0.778 0.698
74 0.779 0.698
75 0.779 0.698
76 0.780 0.698
77 0.780 0.698
78 0.781 0.698
79 0.781 0.699
80 0.782 0.699 0.728
81 0.782 0.699
82 0.783 0.699
83 0.783 0.699
84 0.784 0.699
85 0.784 0.699
86 0.784 0.699
87 0.785 0.699
88 0.785 0.699
89 0.785 0.699
90 0.786 0.699 0.728
