1 0.652 0.634
2 0.679 0.650
3 0.689 0.655
4 0.694 0.658
5 0.698 0.661
6 0.702 0.663
7 0.706 0.665
8 0.709 0.667
9 0.712 0.670
10 0.714 0.672 0.703
11 0.716 0.673
12 0.718 0.675
13 0.720 0.676
14 0.722 0.676
15 0.723 0.677
16 0.725 0.678
17 0.726 0.679
18 0.727 0.679
19 0.728 0.679
20 0.730 0.680 0.710
21 0.731 0.680
22 0.732 0.681
23 0.733 0.681
24 0.734 0.682
25 0.735 0.682
26 0.735 0.682
27 0.736 0.682
28 0.737 0.682
29 0.738 0.683
30 0.739 0.683 0.714
31 0.740 0.683
32 0.740 0.683
33 0.741 0.683
34 0.742 0.684
35 0.743 0.684
36 0.743 0.684
37 0.744 0.684
38 0.745 0.684
39 0.745 0.684
40 0.746 0.684 0.716
41 0.747 0.684
42 0.747 0.684
43 0.748 0.684
44 0.748 0.684
45 0.749 0.684
46 0.749 0.684
47 0.750 0.684
48 0.750 0.684
49 0.751 0.684
50 0.751 0.684 0.718
51 0.752 0.683
52 0.752 0.683
53 0.753 0.683
54 0.753 0.683
55 0.754 0.683
56 0.754 0.683
57 0.754 0.683
