1 0.630 0.616
2 0.670 0.645
3 0.680 0.650
4 0.687 0.653
5 0.691 0.655
6 0.695 0.658
7 0.699 0.660
8 0.702 0.663
9 0.704 0.664
10 0.706 0.665 0.694
11 0.708 0.666
12 0.710 0.666
13 0.711 0.667
14 0.712 0.667
15 0.713 0.668
16 0.714 0.668
17 0.715 0.668
18 0.716 0.668
19 0.717 0.668
20 0.717 0.668 0.696
21 0.718 0.668
22 0.718 0.668
23 0.719 0.667
24 0.719 0.667
25 0.720 0.667
26 0.721 0.667
27 0.721 0.667
28 0.722 0.667
29 0.723 0.667
30 0.724 0.667 0.697
31 0.725 0.667
32 0.726 0.667
33 0.726 0.667
34 0.727 0.667
35 0.728 0.667
36 0.728 0.667
37 0.729 0.667
