1 0.626 0.616
2 0.668 0.648
3 0.682 0.656
4 0.690 0.660
5 0.695 0.662
6 0.699 0.664
7 0.702 0.666
8 0.705 0.667
9 0.707 0.669
10 0.708 0.669 0.698
11 0.709 0.669
12 0.709 0.669
13 0.710 0.669
14 0.710 0.669
15 0.710 0.669
16 0.711 0.668
17 0.711 0.668
18 0.711 0.668
19 0.712 0.668
20 0.712 0.668 0.697
21 0.713 0.667
22 0.713 0.667
23 0.713 0.666
24 0.714 0.666
25 0.714 0.666
26 0.715 0.666
27 0.715 0.666
28 0.715 0.666
29 0.715 0.666
30 0.716 0.666 0.698
31 0.716 0.666
32 0.716 0.666
33 0.716 0.666
