1 0.627 0.619
2 0.669 0.650
3 0.683 0.658
4 0.693 0.663
5 0.698 0.665
6 0.702 0.667
7 0.705 0.667
8 0.707 0.667
9 0.710 0.667
10 0.712 0.668 0.698
11 0.714 0.668
12 0.716 0.669
13 0.719 0.669
14 0.721 0.671
15 0.723 0.672
16 0.726 0.673
17 0.728 0.674
18 0.730 0.675
19 0.732 0.676
20 0.734 0.677 0.707
21 0.737 0.678
22 0.739 0.679
23 0.740 0.679
24 0.742 0.680
25 0.744 0.680
26 0.745 0.681
27 0.747 0.681
28 0.749 0.682
29 0.750 0.682
30 0.751 0.682 0.713
31 0.753 0.683
32 0.754 0.683
33 0.755 0.683
34 0.756 0.682
35 0.757 0.682
36 0.758 0.682
37 0.759 0.681
38 0.760 0.681
39 0.761 0.681
40 0.762 0.680 0.714
41 0.763 0.680
42 0.764 0.680
43 0.765 0.680
44 0.765 0.680
45 0.766 0.679
46 0.767 0.679
47 0.767 0.679
48 0.768 0.679
49 0.769 0.680
50 0.769 0.680 0.715
51 0.770 0.679
52 0.770 0.679
