1 0.614 0.605
2 0.659 0.640
3 0.674 0.646
4 0.683 0.649
5 0.688 0.652
6 0.692 0.654
7 0.695 0.656
8 0.698 0.657
9 0.703 0.660
10 0.706 0.662 0.692
11 0.710 0.664
12 0.713 0.665
13 0.716 0.667
14 0.719 0.668
15 0.721 0.668
16 0.723 0.668
17 0.725 0.669
18 0.727 0.670
19 0.728 0.671
20 0.729 0.671 0.702
21 0.731 0.672
22 0.732 0.672
23 0.733 0.672
24 0.734 0.673
25 0.735 0.673
26 0.736 0.673
27 0.738 0.673
28 0.738 0.673
29 0.740 0.673
30 0.741 0.673 0.703
31 0.742 0.673
32 0.743 0.673
33 0.744 0.673
34 0.745 0.672
35 0.746 0.673
36 0.747 0.673
37 0.748 0.673
38 0.749 0.673
39 0.750 0.674
40 0.751 0.674 0.706
41 0.753 0.674
42 0.753 0.674
43 0.755 0.674
44 0.756 0.674
45 0.757 0.675
46 0.757 0.675
47 0.758 0.675
48 0.759 0.675
49 0.760 0.675
50 0.760 0.676 0.708
51 0.761 0.676
52 0.762 0.676
53 0.762 0.676
54 0.763 0.676
55 0.763 0.676
56 0.764 0.676
57 0.764 0.676
58 0.765 0.677
59 0.766 0.677
60 0.766 0.677 0.709
61 0.767 0.677
62 0.767 0.677
63 0.768 0.677
64 0.768 0.677
