1 0.612 0.599
2 0.656 0.637
3 0.669 0.647
4 0.678 0.653
5 0.683 0.655
6 0.688 0.657
7 0.691 0.658
8 0.694 0.660
9 0.697 0.661
10 0.700 0.662 0.689
11 0.702 0.663
12 0.703 0.663
13 0.705 0.664
14 0.706 0.663
15 0.707 0.662
16 0.708 0.662
17 0.708 0.662
18 0.709 0.661
19 0.709 0.661
20 0.710 0.660 0.694
21 0.710 0.660
22 0.710 0.660
23 0.710 0.659
24 0.711 0.659
25 0.711 0.659
26 0.711 0.659
27 0.711 0.659
28 0.711 0.659
29 0.711 0.659
30 0.712 0.659 0.694
31 0.712 0.658
32 0.712 0.658
33 0.712 0.658
