1 0.654 0.645
2 0.689 0.671
3 0.702 0.680
4 0.709 0.683
5 0.713 0.685
6 0.717 0.686
7 0.720 0.687
8 0.722 0.689
9 0.724 0.690
10 0.726 0.691 0.718
11 0.728 0.692
12 0.730 0.693
13 0.731 0.694
14 0.733 0.695
15 0.734 0.695
16 0.736 0.696
17 0.737 0.697
18 0.738 0.698
19 0.739 0.698
20 0.740 0.698 0.726
21 0.741 0.699
22 0.742 0.699
23 0.743 0.699
24 0.744 0.699
25 0.745 0.700
26 0.746 0.700
27 0.747 0.700
28 0.748 0.701
29 0.749 0.701
30 0.749 0.701 0.730
31 0.750 0.701
32 0.751 0.700
33 0.752 0.700
34 0.753 0.700
35 0.754 0.700
36 0.754 0.700
37 0.755 0.700
38 0.755 0.700
39 0.756 0.700
40 0.756 0.700 0.731
41 0.757 0.700
42 0.757 0.700
43 0.758 0.700
44 0.758 0.700
45 0.758 0.700
46 0.759 0.700
47 0.759 0.700
48 0.759 0.700
49 0.760 0.700
50 0.760 0.700 0.729
51 0.760 0.699
