1 0.621 0.610
2 0.661 0.638
3 0.676 0.646
4 0.683 0.649
5 0.688 0.652
6 0.693 0.653
7 0.697 0.655
8 0.702 0.657
9 0.706 0.659
10 0.709 0.660 0.695
11 0.713 0.662
12 0.716 0.664
13 0.719 0.665
14 0.722 0.666
15 0.724 0.668
16 0.727 0.669
17 0.729 0.670
18 0.731 0.671
19 0.734 0.673
20 0.736 0.674 0.705
21 0.738 0.675
22 0.740 0.677
23 0.742 0.678
24 0.744 0.680
25 0.746 0.681
26 0.748 0.682
27 0.749 0.683
28 0.751 0.684
29 0.752 0.684
30 0.754 0.684 0.710
31 0.755 0.684
32 0.757 0.684
33 0.758 0.684
34 0.759 0.684
35 0.760 0.683
36 0.761 0.683
37 0.762 0.682
38 0.762 0.682
39 0.763 0.682
40 0.764 0.681 0.709
41 0.765 0.682
42 0.766 0.681
43 0.767 0.681
44 0.768 0.681
45 0.768 0.680
46 0.769 0.680
47 0.770 0.679
48 0.770 0.679
49 0.771 0.679
50 0.772 0.679 0.709
51 0.772 0.678
