1 0.647 0.631
2 0.683 0.659
3 0.694 0.665
4 0.699 0.667
5 0.703 0.669
6 0.708 0.671
7 0.712 0.673
8 0.716 0.676
9 0.720 0.678
10 0.723 0.680 0.712
11 0.726 0.682
12 0.729 0.683
13 0.731 0.684
14 0.733 0.685
15 0.735 0.686
16 0.737 0.687
17 0.739 0.687
18 0.741 0.688
19 0.742 0.689
20 0.744 0.690 0.720
21 0.745 0.690
22 0.746 0.691
23 0.748 0.691
24 0.749 0.691
25 0.750 0.692
26 0.752 0.692
27 0.753 0.692
28 0.754 0.693
29 0.755 0.692
30 0.756 0.693 0.722
31 0.757 0.693
32 0.758 0.693
33 0.759 0.693
34 0.760 0.694
35 0.761 0.694
36 0.762 0.695
37 0.763 0.695
38 0.764 0.695
39 0.765 0.695
40 0.766 0.695 0.721
41 0.767 0.695
42 0.768 0.696
43 0.769 0.696
44 0.770 0.696
45 0.770 0.696
46 0.771 0.695
47 0.772 0.695
48 0.773 0.695
49 0.774 0.695
50 0.775 0.695 0.721
51 0.775 0.695
52 0.776 0.694
53 0.777 0.694
54 0.778 0.694
55 0.778 0.694
56 0.779 0.694
57 0.780 0.693
58 0.780 0.693
59 0.781 0.693
60 0.782 0.693 0.720
61 0.782 0.693
62 0.783 0.693
63 0.784 0.693
