1 0.674 0.660
2 0.700 0.677
3 0.709 0.683
4 0.714 0.685
5 0.718 0.687
6 0.720 0.689
7 0.723 0.690
8 0.725 0.691
9 0.726 0.692
10 0.728 0.692 0.719
11 0.729 0.693
12 0.730 0.693
13 0.731 0.693
14 0.732 0.694
15 0.733 0.694
16 0.734 0.695
17 0.735 0.695
18 0.736 0.696
19 0.737 0.696
20 0.738 0.697 0.723
21 0.739 0.697
22 0.739 0.697
23 0.740 0.697
24 0.741 0.698
25 0.741 0.698
26 0.742 0.698
27 0.743 0.698
28 0.744 0.698
29 0.744 0.699
30 0.745 0.699 0.725
31 0.745 0.699
32 0.746 0.699
33 0.746 0.699
34 0.747 0.699
35 0.748 0.699
36 0.748 0.699
37 0.749 0.699
38 0.749 0.700
39 0.750 0.700
40 0.750 0.700 0.727
41 0.751 0.700
42 0.751 0.700
43 0.752 0.700
44 0.752 0.700
45 0.753 0.700
46 0.753 0.700
47 0.754 0.700
48 0.754 0.700
49 0.754 0.700
50 0.755 0.700 0.728
51 0.755 0.700
52 0.756 0.700
53 0.756 0.700
54 0.756 0.700
55 0.757 0.701
56 0.757 0.700
57 0.757 0.701
58 0.757 0.701
59 0.758 0.701
60 0.758 0.701 0.729
61 0.759 0.701
62 0.759 0.701
63 0.759 0.701
64 0.760 0.701
65 0.760 0.701
66 0.760 0.701
67 0.761 0.701
68 0.761 0.701
69 0.761 0.701
70 0.762 0.701 0.729
71 0.762 0.701
72 0.762 0.701
73 0.762 0.701
74 0.763 0.701
75 0.763 0.701
76 0.763 0.701
77 0.763 0.701
78 0.763 0.701
79 0.764 0.701
80 0.764 0.701 0.730
81 0.764 0.701
82 0.764 0.701
83 0.764 0.701
84 0.765 0.701
85 0.765 0.701
86 0.765 0.701
87 0.765 0.701
88 0.765 0.701
