1 0.668 0.655
2 0.696 0.676
3 0.706 0.683
4 0.712 0.687
5 0.716 0.690
6 0.719 0.691
7 0.722 0.692
8 0.723 0.693
9 0.725 0.693
10 0.727 0.695 0.718
11 0.729 0.696
12 0.730 0.697
13 0.731 0.698
14 0.732 0.698
15 0.733 0.699
16 0.734 0.699
17 0.735 0.699
18 0.736 0.700
19 0.736 0.700
20 0.737 0.700 0.724
21 0.738 0.701
22 0.738 0.701
23 0.739 0.701
24 0.739 0.701
25 0.740 0.701
26 0.740 0.701
27 0.741 0.702
28 0.742 0.702
29 0.742 0.702
30 0.743 0.702 0.726
31 0.743 0.703
32 0.744 0.703
33 0.745 0.703
34 0.745 0.703
35 0.746 0.704
36 0.746 0.704
37 0.747 0.704
38 0.748 0.705
39 0.748 0.705
40 0.749 0.705 0.728
41 0.750 0.705
42 0.750 0.706
43 0.751 0.706
44 0.751 0.706
45 0.752 0.706
46 0.752 0.707
47 0.753 0.707
48 0.753 0.707
49 0.754 0.707
50 0.754 0.707 0.729
51 0.755 0.707
52 0.755 0.708
53 0.756 0.708
54 0.756 0.708
55 0.756 0.708
56 0.757 0.708
57 0.757 0.708
58 0.758 0.709
59 0.758 0.709
60 0.758 0.709 0.731
61 0.759 0.709
62 0.760 0.709
63 0.760 0.709
64 0.760 0.709
65 0.761 0.709
66 0.761 0.709
67 0.762 0.709
68 0.762 0.709
69 0.762 0.709
70 0.763 0.709 0.732
71 0.763 0.709
72 0.763 0.709
73 0.764 0.709
74 0.764 0.709
75 0.764 0.709
76 0.765 0.709
77 0.765 0.709
78 0.765 0.709
79 0.766 0.709
80 0.766 0.709 0.732
81 0.766 0.709
82 0.767 0.709
83 0.767 0.709
84 0.767 0.709
85 0.767 0.709
