1 0.644 0.628
2 0.676 0.651
3 0.688 0.657
4 0.695 0.660
5 0.700 0.662
6 0.704 0.664
7 0.707 0.665
8 0.710 0.666
9 0.713 0.667
10 0.716 0.668 0.703
11 0.719 0.670
12 0.721 0.671
13 0.724 0.672
14 0.727 0.674
15 0.729 0.674
16 0.731 0.675
17 0.733 0.676
18 0.735 0.677
19 0.736 0.678
20 0.738 0.678 0.711
21 0.739 0.679
22 0.741 0.680
23 0.743 0.681
24 0.744 0.683
25 0.745 0.683
26 0.747 0.684
27 0.748 0.685
28 0.749 0.686
29 0.751 0.686
30 0.753 0.687 0.713
31 0.754 0.688
32 0.755 0.689
33 0.757 0.689
34 0.758 0.689
35 0.760 0.689
36 0.761 0.689
37 0.762 0.690
38 0.763 0.690
39 0.764 0.690
40 0.765 0.690 0.716
41 0.766 0.690
42 0.767 0.690
43 0.768 0.691
44 0.769 0.691
45 0.770 0.691
46 0.771 0.691
47 0.772 0.691
48 0.773 0.691
49 0.774 0.691
50 0.775 0.691 0.716
51 0.775 0.691
52 0.776 0.691
53 0.777 0.691
54 0.777 0.691
55 0.778 0.691
56 0.779 0.691
57 0.779 0.691
58 0.780 0.691
59 0.780 0.691
60 0.781 0.691 0.716
61 0.781 0.691
62 0.782 0.691
63 0.783 0.691
64 0.783 0.691
65 0.784 0.691
66 0.784 0.691
67 0.785 0.690
68 0.785 0.690
69 0.785 0.690
70 0.786 0.690 0.715
71 0.786 0.690
72 0.787 0.689
